"","userID","redesignedA","redesignedB","redesignedC","startedOnWebsite","transferredToAPS","transferredToRep","completedA","timeToCompleteA","usedHelpInA","transferredDuringA","completedB","timeToCompleteB","usedHelpInB","transferredDuringB","completedC","timeToCompleteC","usedHelpInC","transferredDuringC","satisfactionWithWebsite","satisfactionWithAPS","satisfactionWithRepresentative","previousWebsiteUser","previousPhoneUser","redesign","usedHelp","totalCompletionTime"
"2522",40565,1,0,0,1,0,0,0,21.4591097117458,1,0,0,31.7834609282315,1,0,0,18.1434864620703,0,0,1,-1,-1,1,0,1,2,71.3860571020476
"2523",66182,0,1,1,1,1,1,0,26.9795533292786,0,1,0,28.8422621056928,0,0,0,23.6303125300412,0,0,5,1,1,1,0,2,0,79.4521279650126
"2524",130877,1,0,0,1,0,0,0,12.6860540542265,1,0,0,10.5734461524618,0,0,0,16.7192556127593,0,0,1,-1,-1,0,1,1,1,39.9787558194475
"2525",62979,1,1,1,1,0,0,0,12.3768017122727,0,0,0,12.6829153592479,0,0,0,9.7921972633412,0,0,1,-1,-1,0,0,3,0,34.8519143348619
"2526",167876,0,1,1,1,0,0,0,8.76516738435355,0,0,0,28.870678722482,0,0,0,9.42241569125903,0,0,1,-1,-1,1,0,2,0,47.0582617980946
"2527",113384,1,0,1,1,0,0,0,24.3089177527025,0,0,0,18.4658872017666,0,0,0,17.7235261288811,1,0,5,-1,-1,1,0,2,1,60.4983310833502
"2528",42902,0,0,1,1,0,0,0,18.8949249327285,0,0,0,15.1129991523996,1,0,0,20.997766328107,1,0,1,-1,-1,0,0,1,2,55.0056904132351
"2529",124829,0,1,0,1,0,0,0,6.78319039149222,0,0,0,13.3594486631851,0,0,0,22.3077324827358,0,0,5,-1,-1,1,0,1,0,42.4503715374131
"2530",125627,0,1,1,0,0,0,0,24.5144465048716,0,0,0,30.3078971819495,0,0,0,27.715135433828,0,0,-1,1,-1,1,0,2,0,82.5374791206491
"2531",3711,1,0,1,1,1,0,0,22.1811238225937,1,0,0,27.0202751858872,0,1,0,24.7248369685909,0,0,5,2,-1,1,0,2,1,73.9262359770718
"2532",180981,1,1,1,1,0,0,0,17.0268155104082,0,0,0,16.8478039191297,1,0,0,5.84638433831171,0,0,5,-1,-1,1,0,3,1,39.7210037678496
"2533",100628,0,0,0,1,0,0,0,14.2005324884472,1,0,0,15.8982155744567,0,0,0,38.085046541496,0,0,1,-1,-1,0,1,0,1,68.1837946043998
"2534",41349,0,1,0,1,0,0,0,6.17809606917607,0,0,0,12.8224381095737,0,0,0,17.9499777346497,0,0,1,-1,-1,1,0,1,0,36.9505119133994
"2535",185669,1,0,0,1,0,0,0,11.6613369972543,0,0,0,17.4594823999966,1,0,0,10.2376278586203,0,0,5,-1,-1,0,0,1,1,39.3584472558712
"2536",102280,0,1,1,0,0,0,0,24.6388025227656,0,0,0,29.0561686087854,0,0,0,27.2671287311177,0,0,-1,1,-1,0,1,2,0,80.9620998626687
"2537",173671,0,1,1,1,1,1,0,34.1900615907107,0,1,0,27.5945488202911,0,0,0,26.7489774243282,0,0,1,5,5,0,0,2,0,88.53358783533
"2538",14951,0,0,1,1,0,0,0,6.26237790283124,0,0,0,16.1326735710497,1,0,0,24.9957330005474,0,0,1,-1,-1,1,0,1,1,47.3907844744284
"2539",40082,0,1,0,1,0,0,0,23.0262604625085,0,0,0,27.5686486313001,1,0,0,34.2796113582095,0,0,5,-1,-1,0,1,1,1,84.8745204520181
"2540",177819,0,0,1,1,1,1,0,34.1287535608548,0,1,0,29.3368142379686,0,0,0,28.3319458557404,0,0,5,2,5,1,0,1,0,91.7975136545639
"2541",164876,1,0,0,1,1,1,0,12.5345221310937,0,0,0,29.6602387685297,1,1,0,30.5901150177133,0,0,1,5,5,0,0,1,1,72.7848759173368
"2542",147370,0,0,0,1,0,0,0,9.16661924586164,0,0,0,11.7996695275921,0,0,0,26.201495724343,0,0,5,-1,-1,1,0,0,0,47.1677844977967
"2543",24028,0,0,0,1,1,1,0,24.9562707916337,0,0,0,30.1252147585866,0,1,0,24.4953858403764,0,0,1,1,1,0,1,0,0,79.5768713905967
"2544",91973,0,1,1,1,0,0,0,22.3744639460104,0,0,0,7.44987430429774,0,0,0,16.7107502777529,0,0,2,-1,-1,0,1,2,0,46.535088528061
"2545",13055,1,0,1,1,0,0,0,23.4551174788286,0,0,0,13.7660302509511,1,0,0,9.74569370284977,1,0,1,-1,-1,1,0,2,2,46.9668414326295
"2546",188309,0,0,0,1,1,0,0,9.2219154922553,0,0,0,14.6801235387415,1,1,0,20.3815237777677,0,0,1,4,-1,1,0,0,1,44.2835628087645
"2547",118059,1,0,0,1,1,1,0,28.4601836158366,1,0,0,31.8890631706726,0,1,0,28.5076001572588,0,0,5,1,5,1,0,1,1,88.856846943768
"2548",157204,1,1,0,0,0,0,0,25.8676308447562,0,0,0,31.656155646784,0,0,0,25.116600555414,0,0,-1,5,-1,1,0,2,0,82.6403870469542
"2549",94465,0,0,0,1,1,1,0,29.1699274157927,0,1,0,29.7693446385729,0,0,0,27.0480291189619,0,0,1,1,2,0,1,0,0,85.9873011733275
"2550",10082,0,1,1,1,0,0,0,9.16800051802656,0,0,0,15.9003421353435,0,0,0,6.90700929372949,1,0,1,-1,-1,1,0,2,1,31.9753519470996
"2551",192085,0,0,0,1,0,0,0,25.04554996587,1,0,0,17.2736333781345,1,0,0,14.7713900910659,0,0,5,-1,-1,0,0,0,2,57.0905734350704
"2552",105840,1,0,1,1,0,0,0,28.4212886372048,1,0,0,14.8650113014254,1,0,0,9.75206968159412,1,0,1,-1,-1,1,0,2,3,53.0383696202243
"2553",96567,0,0,0,1,0,0,0,8.28275219564011,0,0,0,4.82581860277384,0,0,0,19.2683450561011,0,0,4,-1,-1,1,0,0,0,32.3769158545151
"2554",170129,0,1,0,1,0,0,0,7.71383393067985,0,0,0,19.7635140357595,0,0,0,17.7437738704031,0,0,4,-1,-1,1,0,1,0,45.2211218368424
"2555",179272,1,1,1,1,0,0,0,19.9745000288907,1,0,0,18.8892198149278,0,0,0,9.73815483752326,0,0,5,-1,-1,1,0,3,1,48.6018746813417
"2556",17122,0,0,1,1,0,0,0,9.18462748502663,0,0,0,16.1462079129876,0,0,0,9.80013020484642,0,0,1,-1,-1,1,0,1,0,35.1309656028607
"2557",89201,1,1,1,1,0,0,0,20.315958369897,0,0,0,18.325728752735,0,0,0,9.83781728305634,0,0,5,-1,-1,1,0,3,0,48.4795044056883
"2558",140006,1,0,1,1,1,1,0,50.2719168331722,0,1,0,24.7836578557287,0,0,0,24.6301260609406,0,0,3,1,1,1,0,2,0,99.6857007498415
"2559",31785,0,1,1,1,0,0,0,6.14499797326885,0,0,0,15.6646437461016,0,0,0,5.65122745670786,0,0,4,-1,-1,1,0,2,0,27.4608691760783
"2560",193277,0,1,1,1,0,0,0,16.3804244110245,0,0,0,29.3274706242709,1,0,0,33.8292238098262,0,0,5,-1,-1,0,0,2,1,79.5371188451217
"2561",88127,0,0,0,1,0,0,0,8.32778242319263,0,0,0,24.6304836975016,0,0,0,8.56452673163727,0,0,5,-1,-1,1,0,0,0,41.5227928523315
"2562",164152,0,0,0,1,1,1,0,10.1268608496646,0,0,0,29.1341752537145,0,1,0,22.0400407637718,0,0,1,2,5,1,0,0,0,61.3010768671509
"2563",143067,0,0,1,0,0,0,0,23.1356788354081,0,0,0,29.3740471522181,0,0,0,25.1382288361642,0,0,-1,1,-1,0,1,1,0,77.6479548237904
"2564",54893,1,0,1,1,1,0,0,16.9642938606912,0,0,0,27.8511633004681,0,1,0,25.9279992191619,0,0,1,5,-1,0,1,2,0,70.7434563803211
"2565",33811,0,0,0,1,0,0,0,8.65697723865194,0,0,0,15.8838420135986,0,0,0,9.32145216546821,0,0,3,-1,-1,1,0,0,0,33.8622714177188
"2566",15956,1,1,1,1,1,0,0,20.290608400154,1,0,0,12.9258632500448,0,0,0,19.936720385616,0,1,5,5,-1,1,0,3,1,53.1531920358148
"2567",65595,1,1,0,1,0,0,0,22.5785881402844,0,0,0,14.8685665465044,1,0,0,13.4789497169343,0,0,1,-1,-1,1,0,2,1,50.926104403723
"2568",31744,0,0,1,1,0,0,0,7.35316899634226,0,0,0,8.76980927413039,0,0,0,9.73901769456746,1,0,1,-1,-1,1,0,1,1,25.8619959650401
"2569",25327,1,1,1,1,0,0,0,21.4991442632942,0,0,0,9.65973084623931,0,0,0,9.64138798055876,1,0,5,-1,-1,1,0,3,1,40.8002630900922
"2570",192630,0,1,1,1,0,0,0,5.13881903575042,0,0,0,23.0534748055473,0,0,0,6.80653584726052,0,0,1,-1,-1,1,0,2,0,34.9988296885582
"2571",22286,0,0,0,1,1,0,0,17.0753798482201,0,1,0,18.6502166734352,0,1,0,20.6891551671028,1,0,1,4,-1,1,0,0,1,56.4147516887581
"2572",167852,0,1,1,0,0,0,0,24.7029080990903,0,0,0,28.0852738218675,0,0,0,42.8553013646385,0,0,-1,5,-1,1,0,2,0,95.6434832855963
"2573",51848,0,1,1,0,0,0,0,22.2160378051359,0,0,0,26.5652126815706,0,0,0,26.8253456850591,0,0,-1,1,-1,1,0,2,0,75.6065961717655
"2574",158851,1,1,0,1,0,0,0,22.4891740074232,0,0,0,15.8201650744494,0,0,0,29.779066229257,0,0,5,-1,-1,1,0,2,0,68.0884053111297
"2575",24499,1,1,0,1,0,0,0,22.2238063381193,0,0,0,30.3156932279521,1,0,0,24.7542383003004,1,0,1,-1,-1,1,0,2,2,77.2937378663718
"2576",195248,0,1,1,1,1,1,0,26.8253619796052,0,1,0,31.0201819383597,0,0,0,28.7771246143158,0,0,1,2,5,1,0,2,0,86.6226685322806
"2577",130860,0,1,0,0,0,0,0,25.2219161895487,0,0,0,30.33984415698,0,0,0,27.5351782835048,0,0,-1,3,-1,0,1,1,0,83.0969386300334
"2578",6621,0,0,0,1,0,0,0,7.91899033483608,0,0,0,14.3632891648504,1,0,0,17.7410104433985,0,0,1,-1,-1,1,0,0,1,40.0232899430849
"2579",107078,0,1,1,1,1,0,0,5.69663548654889,0,0,0,31.6336860900314,0,0,0,24.7304342286925,1,1,5,2,-1,1,0,2,1,62.0607558052728
"2580",89180,0,0,0,1,1,0,0,8.96354150235117,0,0,0,19.5870913190606,0,1,0,20.5179789220828,0,0,1,5,-1,1,0,0,0,49.0686117434946
"2581",108326,1,1,0,1,1,1,0,25.5430501375394,0,0,0,29.2127358563567,1,1,0,25.8928303519614,0,0,1,4,5,1,0,2,1,80.6486163458575
"2582",95421,1,1,0,1,0,0,0,23.4186276296861,1,0,0,11.9586273328224,0,0,0,22.301094670536,0,0,5,-1,-1,1,0,2,1,57.6783496330444
"2583",174496,1,0,0,1,1,1,0,23.823033155151,0,0,0,28.4937662905947,0,1,0,26.7215444078618,0,0,5,1,1,1,0,1,0,79.0383438536075
"2584",175807,0,1,0,1,0,0,0,6.42120133184052,0,0,0,9.8879911356096,0,0,0,4.15240437488793,0,0,5,-1,-1,1,0,1,0,20.461596842338
"2585",168257,0,0,1,1,1,0,0,19.4596307812709,1,1,0,24.6409610491933,0,0,0,20.2562163297305,1,1,3,3,-1,0,1,1,2,64.3568081601947
"2586",96144,1,1,0,1,0,0,0,21.3262341113163,1,0,0,14.7968787640949,1,0,0,15.647369922974,0,0,1,-1,-1,1,0,2,2,51.7704827983852
"2587",139114,1,0,0,1,0,0,0,23.0489889128907,0,0,0,31.3891520333577,0,0,0,7.03262192941478,0,0,5,-1,-1,1,0,1,0,61.4707628756632
"2588",98997,1,0,1,1,0,0,0,27.4864787611639,0,0,0,23.7406464697528,0,0,0,9.51519007121114,1,0,1,-1,-1,1,0,2,1,60.7423153021278
"2589",82807,0,0,1,1,1,1,0,29.3941748451377,0,1,0,30.3910229777793,0,0,0,29.2405865470423,0,0,5,5,3,0,1,1,0,89.0257843699594
"2590",185598,0,1,1,1,0,0,0,6.55988572309693,0,0,0,8.9422435853858,0,0,0,20.4319411417351,0,0,5,-1,-1,0,1,2,0,35.9340704502178
"2591",65538,1,1,0,1,1,1,0,35.3496347856926,0,1,0,32.7218033958263,0,0,0,27.8682079561815,0,0,4,1,4,0,1,2,0,95.9396461377004
"2592",112094,1,0,0,1,1,0,0,26.1370803959999,0,0,0,25.9501061655466,0,1,0,23.5362936319527,0,0,1,2,-1,1,0,1,0,75.6234801934992
"2593",35566,0,0,0,1,0,0,0,9.56973980352623,0,0,0,9.99569342072198,1,0,0,18.4717602362474,1,0,1,-1,-1,1,0,0,2,38.0371934604956
"2594",167731,0,1,1,1,0,0,0,7.22418167147259,0,0,0,20.330335555251,0,0,0,5.92713655700814,0,0,1,-1,-1,1,0,2,0,33.4816537837318
"2595",141200,1,1,1,0,0,0,0,25.39938350289,0,0,0,26.2754367067196,0,0,0,33.5940057182962,0,0,-1,1,-1,1,0,3,0,85.2688259279058
"2596",197201,0,1,0,1,0,0,0,10.6495230754311,0,0,0,8.90632785805227,0,0,0,27.7588731787815,1,0,5,-1,-1,0,1,1,1,47.3147241122649
"2597",105223,0,0,0,1,0,0,0,5.46685463415223,0,0,0,16.1564972204996,0,0,0,10.0791824332937,0,0,2,-1,-1,0,1,0,0,31.7025342879455
"2598",26882,1,1,1,1,0,0,0,20.0133272393494,0,0,0,21.0525179907763,0,0,0,4.09762353799808,1,0,1,-1,-1,1,0,3,1,45.1634687681238
"2599",8927,1,1,0,1,0,0,0,27.9797248839479,0,0,0,9.36805587635256,0,0,0,22.023373881936,0,0,1,-1,-1,1,0,2,0,59.3711546422365
"2600",178476,0,0,1,1,1,1,0,9.24578909178134,1,0,0,30.4924147830591,0,1,0,24.9806759340442,0,0,1,2,4,1,0,1,1,64.7188798088847
"2601",175244,1,1,1,1,1,0,0,14.1459278779972,1,0,0,22.4261485076165,0,1,0,23.2364402466028,0,0,2,4,-1,0,0,3,1,59.8085166322164
"2602",193332,0,0,0,0,0,0,0,26.3711893260066,0,0,0,25.0196663195818,0,0,0,25.0708383021862,0,0,-1,1,-1,0,1,0,0,76.4616939477746
"2603",47555,1,0,0,1,0,0,0,13.6627242786664,1,0,0,5.96644738540687,0,0,0,15.5703594145896,1,0,1,-1,-1,0,0,1,2,35.1995310786629
"2604",155305,0,1,1,0,0,0,0,24.8231082930598,0,0,0,26.6959792814914,0,0,0,37.7382790018593,0,0,-1,1,-1,0,1,2,0,89.2573665764105
"2605",48492,0,1,0,1,0,0,0,8.71926288605383,1,0,0,19.2108108679608,0,0,0,24.6027475208419,0,0,5,-1,-1,1,0,1,1,52.5328212748565
"2606",183847,1,1,1,1,0,0,0,19.6896972486428,0,0,0,11.4677203141741,1,0,0,5.1995451046802,1,0,5,-1,-1,1,0,3,2,36.3569626674971
"2607",44846,0,0,1,1,1,1,0,15.1925594614116,0,0,0,30.3460772358615,1,1,0,29.0015781311402,0,0,5,1,4,1,0,1,1,74.5402148284133
"2608",151737,1,0,1,0,0,0,0,24.3343461896082,0,0,0,27.5563349441885,0,0,0,32.1276559974163,0,0,-1,1,-1,1,0,2,0,84.0183371312129
"2609",141645,0,1,0,1,0,0,0,6.16648157841437,1,0,0,12.7935802954293,1,0,0,5.15403507038698,0,0,3,-1,-1,1,0,1,2,24.1140969442306
"2610",44309,1,0,1,0,0,0,0,33.8987010776252,0,0,0,25.3478698333236,0,0,0,24.5274898921953,0,0,-1,2,-1,0,1,2,0,83.7740608031442
"2611",52119,0,1,1,1,0,0,0,11.0934783584811,0,0,0,11.9530831810173,0,0,0,7.18536132030751,0,0,1,-1,-1,1,0,2,0,30.231922859806
"2612",101037,0,0,0,1,0,0,0,4.29231426442288,0,0,0,5.53514313498808,0,0,0,27.6001494363226,0,0,3,-1,-1,0,0,0,0,37.4276068357336
"2613",82890,1,1,1,0,0,0,0,36.4584158648991,0,0,0,24.8755542554659,0,0,0,24.5561016353916,0,0,-1,1,-1,1,0,3,0,85.8900717557565
"2614",146334,1,1,0,0,0,0,0,27.030409071718,0,0,0,31.4584004728239,0,0,0,27.6939953405759,0,0,-1,1,-1,0,0,2,0,86.1828048851178
"2615",27929,1,0,0,1,1,0,0,20.4089453852651,0,0,0,29.4585735210378,1,1,0,28.152364718609,0,0,5,5,-1,1,0,1,1,78.019883624912
"2616",128514,1,1,1,1,1,1,0,12.432057456358,0,0,0,8.31778855517807,0,0,0,33.8007295290175,0,1,1,2,5,0,1,3,0,54.5505755405536
"2617",163595,1,0,1,1,0,0,0,20.8910116557925,0,0,0,21.2794793594547,0,0,0,15.3285318410597,0,0,5,-1,-1,1,0,2,0,57.4990228563069
"2618",161447,1,0,0,1,1,1,0,24.4555931486454,0,0,0,27.1085030573361,0,1,0,29.3812771342879,0,0,4,5,5,1,0,1,0,80.9453733402694
"2619",107222,0,1,0,1,1,0,0,7.81966741232772,0,0,0,21.1210475623533,0,1,0,30.117878192767,0,0,1,2,-1,1,0,1,0,59.058593167448
"2620",198473,1,0,1,1,0,0,0,24.052578405466,0,0,0,16.2745239094832,0,0,0,9.18442817350187,0,0,3,-1,-1,1,0,2,0,49.5115304884511
"2621",169200,0,0,0,1,0,0,0,10.1091236036381,0,0,0,40.8839129695742,0,0,0,21.7744242582734,1,0,1,-1,-1,1,0,0,1,72.7674608314857
"2622",41017,0,0,0,1,0,0,0,4.20835614014624,0,0,0,13.7135012307084,0,0,0,19.4392174115818,0,0,5,-1,-1,0,1,0,0,37.3610747824364
"2623",69849,1,1,0,1,1,1,0,13.5767216296405,0,0,0,43.0330473390739,1,1,0,31.2378235661455,0,0,5,2,4,0,1,2,1,87.84759253486
"2624",90930,1,1,1,1,1,1,0,17.659858049286,1,0,0,26.8742207992882,0,1,0,23.2508599726276,0,0,5,5,2,1,0,3,1,67.7849388212018
"2625",28795,0,1,1,0,0,0,0,21.0758399099723,0,0,0,36.7397581009741,0,0,0,26.6955255027638,0,0,-1,1,-1,1,0,2,0,84.5111235137103
"2626",96163,1,0,0,1,1,1,0,23.3615368028854,0,0,0,27.8060835081007,0,1,0,29.3456502775253,0,0,1,4,1,1,0,1,0,80.5132705885114
"2627",106189,1,0,0,1,1,0,0,22.8558928703245,1,0,0,22.3933446897767,1,1,0,27.6813173379452,0,0,1,1,-1,1,0,1,2,72.9305548980465
"2628",106151,1,1,1,1,0,0,0,23.4360197577722,0,0,0,21.2013731798349,0,0,0,10.0276538666376,0,0,1,-1,-1,1,0,3,0,54.6650468042446
"2629",38843,0,0,1,1,0,0,0,6.30177543163996,1,0,0,20.8947449829623,0,0,0,7.30298078211041,0,0,5,-1,-1,1,0,1,1,34.4995011967127
"2630",155979,0,1,1,1,1,1,0,24.5376711078691,0,1,0,27.8286279232104,0,0,0,33.9044907441982,0,0,4,1,1,1,0,2,0,86.2707897752777
"2631",74009,0,1,0,1,0,0,0,8.80666856661383,0,0,0,10.9556567504633,0,0,0,15.4562898857263,0,0,1,-1,-1,1,0,1,0,35.2186152028034
"2632",183725,0,1,1,1,0,0,0,7.24087879274132,0,0,0,24.2891044304451,0,0,0,5.56133998655959,0,0,5,-1,-1,1,0,2,0,37.091323209746
"2633",107172,1,0,0,1,1,1,0,26.556002393361,0,0,0,25.5055135213248,1,1,0,24.6696793471032,0,0,1,1,5,1,0,1,1,76.731195261789
"2634",54307,0,1,0,1,0,0,0,6.34562792822634,0,0,0,8.16422274387636,0,0,0,22.7673671391297,1,0,5,-1,-1,0,1,1,1,37.2772178112324
"2635",177236,0,0,0,1,0,0,0,8.78498892126323,1,0,0,6.44891238520632,0,0,0,12.1450168461445,0,0,1,-1,-1,1,0,0,1,27.3789181526141
"2636",175883,0,1,0,1,0,0,0,11.2248792812479,0,0,0,9.43137596555533,0,0,0,7.72752322739238,0,0,5,-1,-1,1,0,1,0,28.3837784741957
"2637",178796,1,1,0,1,0,0,0,24.4688110826818,1,0,0,14.2955508653004,0,0,0,12.9195824889907,0,0,1,-1,-1,1,0,2,1,51.6839444369729
"2638",51984,1,1,1,1,1,1,0,11.0280816760911,0,0,0,24.279204926124,0,1,0,22.9182206272836,0,0,2,1,4,0,1,3,0,58.2255072294986
"2639",137062,1,1,0,1,0,0,0,12.420649066877,1,0,0,28.1389135029166,0,0,0,27.6738874546633,0,0,5,-1,-1,0,1,2,1,68.2334500244569
"2640",26362,1,1,0,1,0,0,0,22.111158885546,0,0,0,17.0734974191096,0,0,0,31.5833307023413,0,0,1,-1,-1,1,0,2,0,70.7679870069969
"2641",118214,0,0,0,1,1,1,0,20.9220645035263,0,1,0,18.9656145861299,0,0,0,17.03266270087,0,0,1,1,1,1,0,0,0,56.9203417905262
"2642",59184,0,0,0,1,1,1,0,26.1396702565776,0,1,0,18.1316993842686,0,0,0,18.1805044399353,0,0,1,5,5,1,0,0,0,62.4518740807815
"2643",102919,0,0,0,0,0,0,0,24.7755965836073,0,0,0,26.5860773752616,0,0,0,25.2300051734849,0,0,-1,4,-1,0,1,0,0,76.5916791323539
"2644",86655,1,0,0,1,0,0,0,11.7868331782705,1,0,0,14.2490672983461,0,0,0,19.3368672307296,0,0,5,-1,-1,0,1,1,1,45.3727677073462
"2645",68702,1,0,1,1,0,0,0,16.5168194318159,1,0,0,27.2472845312479,0,0,0,12.5956293862775,1,0,4,-1,-1,0,0,2,2,56.3597333493413
"2646",141997,0,1,1,0,0,0,0,29.2688254303528,0,0,0,26.8943640325852,0,0,0,28.6949285504343,0,0,-1,1,-1,1,0,2,0,84.8581180133723
"2647",139543,0,1,1,1,0,0,0,8.47423659944241,0,0,0,13.103533776456,0,0,0,5.45785543017471,0,0,1,-1,-1,1,0,2,0,27.0356258060731
"2648",107225,1,1,1,1,0,0,0,25.1341498028746,0,0,0,11.5146465847958,0,0,0,5.25656064747437,0,0,1,-1,-1,1,0,3,0,41.9053570351447
"2649",24328,1,0,1,1,0,0,0,24.2110892226054,0,0,0,5.23537775557781,0,0,0,5.75039162738924,0,0,1,-1,-1,1,0,2,0,35.1968586055725
"2650",88537,1,0,1,1,0,0,0,25.945436164344,0,0,0,23.1178768277516,1,0,0,11.0126041081025,1,0,5,-1,-1,1,0,2,2,60.0759171001982
"2651",23447,1,0,1,1,0,0,0,28.9300920901157,0,0,0,18.3246122722701,1,0,0,5.33395120958111,1,0,1,-1,-1,1,0,2,2,52.5886555719669
"2652",86723,1,0,0,1,0,0,0,12.5249833411808,1,0,0,19.4478963273879,0,0,0,7.33343981845162,0,0,5,-1,-1,0,1,1,1,39.3063194870203
"2653",96538,1,1,0,1,0,0,0,21.192735035877,0,0,0,24.5700254163212,1,0,0,23.8870012713501,0,0,5,-1,-1,1,0,2,1,69.6497617235483
"2654",10875,0,0,0,1,0,0,0,5.51477489932462,0,0,0,11.3931310188441,0,0,0,24.4503053816629,0,0,1,-1,-1,0,1,0,0,41.3582112998316
"2655",177577,1,1,1,1,0,0,0,21.4385487244574,0,0,0,14.4264587595504,0,0,0,11.1716433419574,0,0,5,-1,-1,1,0,3,0,47.0366508259652
"2656",197929,0,0,1,1,0,0,0,5.85107569373125,0,0,0,31.4439755466517,1,0,0,35.0349642048156,0,0,4,-1,-1,1,0,1,1,72.3300154451985
"2657",57758,0,0,0,1,0,0,0,5.8510958643019,0,0,0,19.1392235046406,0,0,0,10.1795773788186,1,0,1,-1,-1,1,0,0,1,35.169896747761
"2658",4415,0,1,0,1,0,0,0,6.66382187952532,0,0,0,12.7931707219301,1,0,0,6.59716204840858,0,0,5,-1,-1,1,0,1,1,26.054154649864
"2659",121269,0,1,1,0,0,0,0,25.1702714672934,0,0,0,25.5521753416458,0,0,0,27.9180631769641,0,0,-1,1,-1,1,0,2,0,78.6405099859033
"2660",58202,1,0,0,0,0,0,0,24.2942202612193,0,0,0,32.4142684285071,0,0,0,23.015654316264,0,0,-1,4,-1,0,1,1,0,79.7241430059904
"2661",31493,0,0,0,1,1,1,0,7.59398475576694,0,0,0,23.0045686263872,1,1,0,21.9992133847157,0,0,2,4,2,1,0,0,1,52.5977667668698
"2662",173002,1,0,0,1,1,1,0,18.1715877989313,0,0,0,26.6238507226877,0,1,0,28.8443625632194,0,0,5,5,1,0,1,1,0,73.6398010848384
"2663",121924,0,0,0,0,0,0,0,15.7800564054984,0,0,0,24.164283677951,0,0,0,22.162978692371,0,0,-1,5,-1,1,0,0,0,62.1073187758204
"2664",54175,0,0,0,0,0,0,0,18.0580319444603,0,0,0,20.3296412833393,0,0,0,22.1286894708695,0,0,-1,1,-1,1,0,0,0,60.5163626986691
"2665",132307,0,1,0,1,1,0,0,21.0882943099374,0,1,0,33.2766201075027,0,0,0,24.2143799740039,0,0,1,1,-1,1,0,1,0,78.579294391444
"2666",65859,0,0,1,1,1,0,0,6.65344469848898,1,0,0,19.1108128967884,0,1,0,29.0177663068325,0,0,1,2,-1,1,0,1,1,54.7820239021099
"2667",111503,1,0,1,1,1,1,0,25.0874128232787,0,0,0,32.3559576608401,0,1,0,26.6737284877318,0,0,1,3,1,1,0,2,0,84.1170989718506
"2668",188946,0,1,1,1,0,0,0,4.89338287749565,0,0,0,41.2640764761564,0,0,0,12.4382927286934,1,0,5,-1,-1,1,0,2,1,58.5957520823454
"2669",117107,0,1,1,1,0,0,0,7.20742285485687,0,0,0,9.75571044202468,0,0,0,21.4554464953613,1,0,2,-1,-1,0,1,2,1,38.4185797922428
"2670",8297,0,0,1,1,0,0,0,6.38216292445429,0,0,0,18.9107673263947,1,0,0,13.9774573929896,1,0,1,-1,-1,1,0,1,2,39.2703876438386
"2671",194426,0,0,1,1,1,1,0,12.1030158603929,0,0,0,28.6187931292585,0,1,0,30.009217150521,0,0,1,1,3,1,0,1,0,70.7310261401724
"2672",79246,0,1,0,0,0,0,0,26.5209483450495,0,0,0,28.3883128180315,0,0,0,30.0779348241391,0,0,-1,5,-1,1,0,1,0,84.98719598722
"2673",32842,0,1,0,1,0,0,0,29.9036694908849,0,0,0,13.2322623014112,1,0,0,27.988839058542,0,0,1,-1,-1,0,1,1,1,71.1247708508381
"2674",67064,1,1,1,1,0,0,0,23.7158314673918,1,0,0,13.7639174882476,0,0,0,4.96267726948027,0,0,5,-1,-1,1,0,3,1,42.4424262251197
"2675",155790,0,1,1,1,1,1,0,27.5766935085585,0,1,0,30.8547626642052,0,0,0,32.8540081501203,0,0,5,3,4,0,1,2,0,91.285464322884
"2676",183361,1,0,0,1,0,0,0,24.094287317067,0,0,0,25.3457846466249,0,0,0,22.2528889505102,0,0,5,-1,-1,1,0,1,0,71.6929609142021
"2677",83143,0,1,0,1,0,0,0,8.04413268679842,0,0,0,19.8282903244851,0,0,0,4.12160128119675,0,0,1,-1,-1,1,0,1,0,31.9940242924802
"2678",177983,1,1,0,1,0,0,0,21.5599993358906,0,0,0,15.1970725026633,0,0,0,23.7964041576817,0,0,4,-1,-1,1,0,2,0,60.5534759962356
"2679",88977,0,1,1,1,1,0,0,7.42413586207054,0,0,0,28.3106591115606,0,1,0,30.4425126935695,0,0,1,1,-1,1,0,2,0,66.1773076672006
"2680",169808,1,1,0,1,0,0,0,22.8166598889747,0,0,0,7.88790977237806,0,0,0,29.6306104016347,0,0,1,-1,-1,1,0,2,0,60.3351800629875
"2681",18291,0,0,0,1,0,0,0,10.4555169673675,1,0,0,17.0777772377343,0,0,0,25.0766267538468,1,0,5,-1,-1,0,1,0,2,52.6099209589487
"2682",180215,0,1,0,1,0,0,0,9.06698315066123,0,0,0,19.4784636638087,0,0,0,12.1823151892553,0,0,1,-1,-1,1,0,1,0,40.7277620037252
"2683",148041,0,1,1,1,0,0,0,6.93725975051429,0,0,0,12.1506723450484,0,0,0,12.1226150617653,0,0,1,-1,-1,1,0,2,0,31.2105471573281
"2684",21171,1,0,0,1,1,0,0,23.1637551741459,0,1,0,26.3251495637347,0,0,0,25.9469603225799,0,0,3,1,-1,0,1,1,0,75.4358650604606
